Seriation_Number	Assemblage	8747428-3-1	5817790-5514301-9885816	3-3-1642721	3-7661413-1	5817790-5514301-3155459	4812328-4911238-1201087	412298-1389117-7348078	1202764-1-7348078	412298-6024320-7348078	3701711-3797726-7472059	3750475-1545863-2	4020137-1-6611426	412298-1-1863776	3750475-1-7348078	3-4887293-1	7674605-1-7348078	3-2-2	3-3-6833937	6527948-1-7348078	3-3-1	3-3-3	4812328-3-6931415	412298-8001689-7348078	0-1-2	4812328-3-1642721	4750371-1-7348078	3-5514301-9885816	5325197-960067-6611426	808903-5514301-9885816	5109645-1-7348078	3701711-3-7472059	4750371-9626936-6611426	6400441-1-7348078	3750475-1-2	2-4-3	3750475-1-3805113	3-7867265-1	3-5514301-2041369	5817790-8245660-3155459	4812328-3-5249940	4110975-7554510-6611426	3750475-4162886-7348078	1-3407854-4	4812328-3-1201087	412298-1-7348078	7331916-3-1642721	4812328-3-99355	4750371-9626936-2449238	5898407-9626936-6611426	4812328-9514273-1201087	7674605-1-1139042	0-3620350-2	412298-1-2957559	1-4-4	4750371-9626936-4432969	5109645-4787791-7348078	412298-1-8002703	5325197-1-6611426	3423956-3-1201087	4750371-1-6611426	5325197-7554510-6611426	4067697-3-1201087	412298-2874353-7348078	412298-7080700-7348078	1123723-1-6611426	6019964-3-1
1	assemblage-954-291	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	238	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	27
1	assemblage-305-419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	52	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	0	0	4	17
1	assemblage-575-646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	15	0	0	204	0	0	0	0	0	0	0	72	0	0	84	0	0	0	0	0	0	0	8

2	assemblage-682-132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	0	0	0	0	0	70	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	16
2	assemblage-954-291	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	238	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	27
2	assemblage-305-419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	52	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	0	0	4	17

3	assemblage-262-339	0	0	0	0	0	0	0	0	17	0	0	0	9	0	0	52	0	0	0	0	0	0	0	0	5	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	2	0	0	0	36	0	0	0	7	0	16
3	assemblage-305-419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	52	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	0	0	4	17
3	assemblage-575-646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	15	0	0	204	0	0	0	0	0	0	0	72	0	0	84	0	0	0	0	0	0	0	8

4	assemblage-262-339	0	0	0	0	0	0	0	0	17	0	0	0	9	0	0	52	0	0	0	0	0	0	0	0	5	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	2	0	0	0	36	0	0	0	7	0	16
4	assemblage-954-291	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	238	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	27
4	assemblage-575-646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	15	0	0	204	0	0	0	0	0	0	0	72	0	0	84	0	0	0	0	0	0	0	8

5	assemblage-262-339	0	0	0	0	0	0	0	0	17	0	0	0	9	0	0	52	0	0	0	0	0	0	0	0	5	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	2	0	0	0	36	0	0	0	7	0	16
5	assemblage-579-642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	267	0	0	55	0	0	0	0	10
5	assemblage-575-646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	15	0	0	204	0	0	0	0	0	0	0	72	0	0	84	0	0	0	0	0	0	0	8

6	assemblage-262-339	0	0	0	0	0	0	0	0	17	0	0	0	9	0	0	52	0	0	0	0	0	0	0	0	5	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	2	0	0	0	36	0	0	0	7	0	16
6	assemblage-682-132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	0	0	0	0	0	70	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	16
6	assemblage-575-646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	15	0	0	204	0	0	0	0	0	0	0	72	0	0	84	0	0	0	0	0	0	0	8

7	assemblage-113-492	0	151	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	91	56	0	0	0	0	0	33	30	0	59	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	10	0	0	0	0	0	0	0	0	9	0	0	0	0	0	24	0	0	0	0	0	16
7	assemblage-305-419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	52	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	0	0	4	17
7	assemblage-575-646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	15	0	0	204	0	0	0	0	0	0	0	72	0	0	84	0	0	0	0	0	0	0	8

8	assemblage-113-492	0	151	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	91	56	0	0	0	0	0	33	30	0	59	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	10	0	0	0	0	0	0	0	0	9	0	0	0	0	0	24	0	0	0	0	0	16
8	assemblage-954-291	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	238	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	27
8	assemblage-575-646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	15	0	0	204	0	0	0	0	0	0	0	72	0	0	84	0	0	0	0	0	0	0	8

9	assemblage-113-492	0	151	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	91	56	0	0	0	0	0	33	30	0	59	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	10	0	0	0	0	0	0	0	0	9	0	0	0	0	0	24	0	0	0	0	0	16
