Assemblage_Name	0-7548598-2	3070896-5255191-7977467	8227388-1120820-1949102	5850045-4541169-2040740	2951706-3463259-3	0-9653440-8809766	8227388-9030325-3230723	8227388-692133-3528636	4469374-8811053-4661186	9095650-5255191-7977467	6884107-4294802-5240836	51567-4541169-9047132	0-456032-2	4-1-2379541	7424133-2477009-9047132	9296058-20361-9047132	5789438-9186620-9047132	1222153-7548598-2	8270337-20361-9047132	5789438-20361-6891940	4469374-6351846-8030089	4-4541169-4844455	3070896-5255191-6137282	5789438-3399300-9047132	4469374-6351846-8802455	8616552-4541169-3666547	3070896-8652356-7977467	4464562-7922142-4661186	5789438-3014676-3958738	4-2729881-9047132	9649216-4294802-5240836	5071822-4-1251637	4-6872463-2	9813395-8811053-5430741	3676487-3463259-3	9813395-8811053-4661186	8227388-1536170-3230723	9983880-7875203-9047132	9296058-20361-4265448	5789438-433726-9543316	4-6925900-4844455	5789438-20361-1855784	4-3129915-3	5789438-20361-8307035	6875398-4294802-5240836	5356068-7548598-2	8227388-7106450-3230723	8227388-1688469-3230723	5850045-4541169-4623891	8975225-5255191-1251637	9911366-9888682-2	0-9653440-2	151024-6684627-2	5789438-9680573-9047132	4012322-7922142-6809335	8227388-4541169-7208607	3676487-2996234-3	4-3463259-5742658	6938523-20361-9047132	4-4413759-4844455	3609155-5255191-4211506	5020437-6966942-3230723	8926510-20361-9047132	5789438-20361-9047132	5065613-20361-9047132	9649216-967723-5240836	3350923-5255191-1251637	0-4-2	8819831-5255191-4211506	0-1-2	0-571955-1251637	5789438-433726-9017604	0-4-249409	7500712-6351846-5616443	4469374-7922142-4661186	3070896-5255191-1878750	6033959-713365-1251637	8227388-3853537-3230723	4-4541169-8604651	5085963-9888682-2	3609155-7495193-4211506	1328103-4541169-3230723	0-1449276-8674242	8270337-3112397-9047132	5789438-3014676-9047132	1393008-20361-9047132	8227388-4303188-3230723	4-3463259-3	4469374-7922142-5178155	4469374-6351846-5616443	5534549-1940363-9449246	9296058-2477009-9047132	1190112-4541169-3230723	4455466-20361-9047132	8227388-5250485-3230723	4137623-1-2	3-3674687-0	670125-5255191-1251637	4-7726472-2	4-1548137-2	4-7570759-9047132	4774686-4541169-9047132	3070896-5255191-4211506	8227388-828526-3230723	3070896-5255191-4453087	3609155-5255191-7082361	3070896-6406069-4211506	1393008-1885867-9047132	4-4541169-7329161	1222153-7548598-7118524	6033959-4294802-1251637	4469374-7922142-1251637	0-4-1251637	8227388-6628965-3230723	0-4-4911553	4-4541169-8361098	4810691-5255191-7977467	4-4541169-2	670125-7358023-1251637	8227388-6966942-3230723	3070896-6875771-7977467	5880403-5255191-7977467	4-8495946-2	3736095-5255191-4211506	5789438-2951487-1855784	4738993-4-1251637	5789438-7119073-9047132	4-20361-9047132	8724805-2-8964834	1-3-4	3287476-5255191-4211506	8227388-4541169-619462	5534549-4541169-3708023	4-2-4	4469374-5255191-1251637	0-4-6936753	8227388-9070579-3230723	4-285416-4844455	0-4294802-5324450	4469374-7922142-6809335	8227388-692133-3230723	8227388-7457209-3230723	0-5487677-1251637	5534549-5967841-3230723	7683929-692133-3230723	4469374-5255191-7764621	1103613-5255191-1251637	3263542-121876-9353669	2998271-1-3	0-1193127-2	4469374-6351846-3711335	5534549-4541169-3230723	5101498-7340231-1251637	9296058-20361-2993893	8616552-4541169-3230723	0-4294802-1251637	3564365-8953275-2	9109365-1-2	5789438-433726-9047132	4-1-3	2998271-1-2862019	5302846-8439447-4473644	3263542-3463259-9353669	0-4-6309610	4469374-7922142-8787553	670125-5255191-7977467	0-4-7990218	4-4541169-9047132	8227388-4541169-3230723	955103-5255191-7977467	4-6053841-2	6529979-433726-9047132	4738993-5255191-1251637	4-8999684-4844455	2192494-4541169-2040740	8227388-9458475-3230723	5302846-8439447-3	5534549-1940363-3230723	9983880-4541169-9047132	3948146-5554852-1251637	1393008-20361-6842284	0-1462239-2	8724805-2-3896182	4-1-7112734	3564365-1193127-2	4-9888682-2	4469374-9379524-4825290	3564365-8714603-2	5789438-3014676-9246466	8434408-3463259-3	6612116-6351846-5616443	9620420-1-2	3609155-5305977-4211506	8227388-1192666-3230723	4137623-1-6325212	5850045-4205173-4623891	4469374-6351846-1251637	4-4541169-5499708	1393008-3859498-9047132	6371381-4541169-4844455	4469374-7922142-8229863	0-9340927-1251637	3948146-5255191-1251637	9109365-1-2302589	0-8575524-2
assemblage-942-374	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58
assemblage-997-241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	4	0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-276-320	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	28	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	21	0	0	27	0	0	0	14	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88
assemblage-811-951	10	0	0	0	9	0	0	0	0	0	0	0	13	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36
assemblage-993-252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	216	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61
assemblage-481-987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	25	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44
assemblage-932-356	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64
assemblage-963-519	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	71	0	0	0	0	0	0	0	0	15	8	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	13	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	54
assemblage-955-378	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42
assemblage-291-322	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59
