Seriation_Number	Assemblage	742682-5018342-9088077	0-4482915-6591637	1539667-4807035-1400943	7327869-7520836-4963526	4273846-1923041-4176403	373591-8615656-8055402	9217718-1962262-9855282	401074-9674998-5582600	5480416-8352628-2224059	1844029-4482915-3	3528049-6256685-8266603	4340069-8824050-7581919	4527604-4879915-7834797	373591-7520836-1	6507986-5252764-3086978	7459365-4037757-6226848	5323875-4798516-6673252	7581815-9373549-6226848	2180858-1923041-8060369	742682-9534056-7782624	9070198-4-9088077	4-4790909-2571720	5845722-6501095-4218053	7581815-9982091-756549	4302472-4-5896374	7320824-2096414-10085	7581815-7520836-2565724	7581815-1490228-1	3-9595260-9230959	4240386-780738-4232172	5389829-9513189-6951644	3-3-1	2180858-1923041-8266603	7581815-8281329-6226848	3866446-1412043-2849914	7581815-7520836-8993524	2971389-1923041-7049662	7581815-1923041-3019315	3866446-6582043-7169334	3024923-6426349-5245417	4520581-462294-7287726	9151561-6501095-7455895	3528049-1923041-8266603	7581815-7520836-8808874	0-4482915-3899748	6421922-1380129-3	2366664-7269962-4710010	4610360-4523603-1	52564-8717052-1225156	2-4-7676377	4657875-6501095-9317740	3528049-8306912-8266603	7581815-8102679-6226848	0-7568670-3	7581815-6734157-6226848	2-2751391-9030345	7581815-1923041-4176403	7581815-9103071-6666796	9225374-6501095-7455895	4527604-8209768-7834797	5845722-346170-5039062	9950489-1942842-7676377	3-1-4975218	742682-82590-5505682	8018201-5084459-4232172	2971389-1923041-6226848	1645397-7520836-8993524	5845722-7432532-8236320	4240386-3166139-571076	4527604-4879915-2612643	9710496-4879915-7834797	9199593-3081284-6836784	9217718-3036684-9855282	2-4-4900523	5845722-2096414-3337784	4527604-4879915-7581919	7581815-1592478-1	2-4-9030345	5845722-1149855-8967006	7078961-9570905-438943	2700652-5845220-6296626	7581815-7520836-5866732	5845722-1520561-4288274	2-5334624-9030345	8018201-4075530-4232172	7581815-150971-774141	3528049-1923041-4180027	3528049-2566319-8266603	2894449-7520836-4963526	4-6052657-0	7581815-4212368-8993524	2-6392228-9030345	6937450-506660-8967006	5845722-6501095-2190558	5845722-6501095-7455895	7581815-5504157-9855282	401074-9570905-7331855	4527604-4879915-7295058	5060051-4-9796753	6335042-5634354-6296626	3866446-1574215-2797754	5486462-8971121-8991886	8915798-6256685-7100084	3-7050796-1	2494713-1923041-8266603	3537585-7520836-1	52564-6904258-4710010	486468-4879915-983707	6626080-4358347-6226848	1297076-4879915-1400943	3528049-9778608-8266603	5732371-4037757-6226848	742682-1837061-9088077	7581815-7855723-5866732	2617830-9634582-3437782	742682-82590-2274097	7581815-413157-6226848	1392010-3166139-9549758	3-7520836-1	3866446-9746079-1526675	475568-7252052-9371373	2617830-1705997-8147015	52564-9552475-1225156	4881365-7957133-5505682	401074-9674998-7941933	1844029-7939341-3	1758215-7520836-8993524	5926410-8352628-2224059	7581815-413157-310530	7581815-7520836-1	2-6392228-8868218	401074-9674998-438943	7581815-8264625-4963526	4527604-2176725-909946	7843388-7269962-4710010	5845722-2096414-8939922	6484357-891711-9504949	7581815-4088541-6226848	52564-7763970-0	373591-8615656-1	0-2774430-3	742682-2228403-9088077	69773-891711-4232172	1516904-8352628-2224059	4527604-4879915-5255373	4649695-4879915-5423198	3866446-8500986-7169334	1297076-4879915-5717997	8018201-498660-7676377	7581815-5845220-6673886	52564-8352628-2224059	2-3191124-4900523	3024923-5252764-3086978	0-3081284-6836784	3528049-9778608-5268894	5465536-5618521-6226848	5845722-6501095-4807994	1584611-4-5896374	5845722-9513189-6951644	9217718-7520836-9855282	3528049-9778608-8833243	4649695-4879915-7581919	6013260-5845220-6296626	9173063-1320765-6673252	3894141-5845220-6226848	7352299-1837061-9088077	2617830-1705997-3437782	52564-7269962-4710010	5674184-7896150-6226848	8421203-1837061-5505682	1539667-4879915-1400943	52564-7147608-0	317938-4595550-7287726	440993-8102679-6226848	2617830-9513189-5354998	7848843-4358347-6226848	6090187-4045611-6226848	5674184-9547889-6226848	5845722-2096414-10085	7581815-7520836-2272526	6144577-2176725-7834797	7581815-1680440-7146539	5486462-498660-260841	0-4482915-5973937	7581815-8937545-6226848	5486462-833353-7676377	4476927-1355669-4963526	8018201-498660-3143901	4527604-5252764-7834797	7581815-4037757-6226848	2-7206420-9030345	8018201-7494125-4232172	4871099-6501095-7455895	6090187-8102679-6226848	3406881-498660-260841	8294552-9534056-1637158	7581815-8102679-927695	401074-9674998-6694369	5845722-6501095-8967006	1584611-4-9088077	9445166-4879915-1400943	0-8204690-3	9375053-6052657-0	1584611-9512657-9088077	7581815-7520836-304405	5486462-7194253-7676377	6090187-5581207-6226848	3-9960757-1	5674184-103826-6226848	52564-6459492-1225156	7581815-7520836-9995160	6015124-7520836-9251905	6236534-4879915-4757444	1584611-4-7676377	2617830-8701735-9073481	52564-9552475-0	2832499-1423232-6226848	9173063-4879915-6673252	3024923-2714287-5245417	7307848-7855723-5866732	6335042-5634354-8721752	401074-9674998-9984480	3866446-9746079-2934489	0-729000-0	1429987-2714287-5245417	0-4482915-55225	7320824-7523070-10085	5674184-1923041-79115	8128929-498660-3970550	0-2726736-0	114709-7802969-7676377	5486462-2465942-260841	5845722-506660-8967006	742682-9534056-1637158	6296396-4-9030345	3015133-4482915-3	3528049-1923041-6226848	8296960-4790909-0	7581815-5845220-2968494	8018201-65711-7676377	7581815-4665978-7146539	5117954-5028278-6226848	1254245-2326976-1400943	8715527-3081284-6836784	3700441-9210794-7435586	2-5972188-5586234	6101887-8102679-6226848	7581815-5845220-6226848	9173063-4879915-9590049	2-3-9575469	7581815-9982091-6226848	5865041-8102679-6226848	5057680-1923041-6226848	5484609-1923041-4672361	9173063-6654299-6673252	1297076-5573896-1400943	114709-7802969-6711961	6236534-3482684-8703013	7581815-6297738-1	7405971-8490228-2224059	6090187-4358347-6226848	6015124-7520836-4963526	6236534-757501-4757444	8396782-1837061-5505682	1539667-4879915-3181115	52564-8490228-2224059	0-6764053-55225	0-3081284-0	2894449-7520836-5442802	0-4482915-3	52564-8352628-4710010	5845722-2096414-8236320	171665-498660-7676377	8018201-498660-4232172	3866446-9513189-5354998	5389829-9513189-5354998	3866446-9513189-5407669	0-4482915-2115605	7581815-2302253-1424336	52564-5068029-4710010	6090187-4358347-2078821	4-9552475-0	8915798-6256685-8266603	52564-9552475-6822915	7581815-7520836-4963526	6006958-6501095-10085	7581815-5845220-6296626	3528049-1923041-1613972	5674184-424702-6226848	9173063-4879915-7340726	3136691-1923041-6226848	8020867-4879915-1400943	353399-498660-7676377	4240386-780738-5065580	8867459-4482915-3	7581815-106757-3247853	3700441-6143768-7435586	8304605-3-6651269	0-2-0	1730167-9417155-5354998	2472530-4-4146221	0-1380129-3	2062722-3047643-6226848	7111802-1923041-6226848	5674184-5618521-6226848	3619403-1-4975218	6770179-5573896-1400943	5674184-1923041-6226848	3866446-6485702-5354998	742682-1837061-5505682	4881365-7957133-170888	8020867-4879915-6690059	5845722-346170-6226848	52564-2169292-0	2181148-9534056-1569166	52564-2065395-4710010	9706768-4879915-6673252	3024923-5252764-5245417	9173063-4879915-7568367	2366664-7269962-3390229	2590840-7050796-1	5845722-9513189-8967006	6090187-8328269-6226848	5117954-8102679-6226848	4476927-1355669-6143675	742682-9534056-5505682	7901012-9534056-1569166	1374687-1930966-0	4240386-3166139-9549758	1539667-4879915-7743602	3052775-1837061-5505682	5110944-848137-8967006	5845722-2096414-93791	7706472-346170-8564270	7581815-3332612-6296626	1539667-7520836-4963526	52564-6357299-1225156	3866446-9513189-7169334	6280457-8824050-447049	3966440-6501095-4807994	8020867-4879915-6673252	7901012-9534056-1637158	5486462-6742382-7676377	4527604-2176725-3010595	5845722-7010905-4807994	5845722-848137-8967006	3528049-1923041-8352285	9532734-4879915-6673252	5845722-6501095-10085	5486462-498660-789824	4240386-2939207-9549758	4065498-2142470-5407669	8128929-498660-260841	7581815-7520836-9855282	1782962-8102679-6226848	2617830-1705997-5354998	2-5662761-1899081	6090187-273136-6226848	5486462-498660-2103698	838016-1705997-5354998	52564-8352628-4364195	7581815-4523603-1	2-3-0	9173063-4879915-7581919	52564-2872844-4710010	5845722-506660-8564270	1254215-1923041-8266603	4978733-6501095-4807994	3528049-9778608-99123	2617830-7473461-5354998	2-4-1899081	7581815-3831734-6296626	7581815-2394052-1	8465907-891711-4232172	2-3191124-9264562	2617830-1705997-7128300	6087220-1923041-7106860	2-4-4146221	1561213-8352628-5729940	5486462-7802969-7676377	4179635-1602059-7834797	5845722-9100809-8967006	1254245-4879915-1400943	2977449-9513189-6951644	0-4482915-5275911	1297076-4879915-983707	2617830-1705997-9073481	4527604-2176725-7834797	2-797424-1899081	3485904-6256685-7944636	7581815-7520836-774141	6764326-5074543-4232172	6943559-4358347-1404081	9636648-6654299-6673252	5845722-506660-2460730	52564-8352628-5729940	5845722-346170-8564270	4520581-462294-4807994	7581815-758057-6226848	6484357-891711-4232172	5845722-5837904-8967006	7211105-462294-7287726	7581815-7520836-7146539	5110944-8845174-8967006	6943559-4358347-6226848	4340069-8824050-447049	4802570-1837061-5505682	5845722-120601-10085	5674184-5618521-8085345	0-4482915-4196365	9173063-4798516-6673252	6760869-7520836-304405	6236534-4879915-1400943	5486462-498660-7998454	6141569-506660-7813880	6013260-9220548-6296626	4269586-3081284-0	7581815-1923041-6226848	7581815-106757-6226848	3528049-1923041-6554222	5486462-498660-7676377	3866446-1412043-1526675	4610360-4523603-4178039	0-6143768-7435586	4645055-780738-4232172	0-4482915-6660422	4-1-0	5244835-7520836-1	2-4-4806752	3528049-1824289-8266603	7307848-5428731-5866732	1539667-7018515-1400943	4-4790909-0	2934652-1942842-7676377	4527604-5252764-1489720	1374687-7075561-0	742682-1837061-5221209	5845722-506660-7813880	7581815-7520836-759233	0-3081284-3955651	2-4-3976285	7581815-6222511-6296626	5674184-4331471-6226848	5484609-1923041-6226848	2617830-9417155-5354998	2617830-4019972-3267140	158268-5618521-6226848	5486462-3898089-7676377
64	assemblage-112-537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	15	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	49	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111

65	assemblage-841-457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104
65	assemblage-951-754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	104
65	assemblage-277-319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	100

66	assemblage-841-457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104
66	assemblage-112-555	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	23	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	13	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	34	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103
66	assemblage-120-543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96

67	assemblage-841-457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104
67	assemblage-112-555	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	23	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	13	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	34	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103
