Seriation_Number	Assemblage	7402308-4-7619450	2446295-4-3603910	3-4-7376159	2-6444527-5837390	3-6364499-3086939	4048945-4-881301	2-8181671-5837390	7203582-354159-9459644	2556033-4-1236880	5325662-8205155-9439475	1461598-2528451-5782574	456989-0-6274800	3-4-808296	2-6444527-4054085	0-2-6406341	3013162-187547-6714738	9716522-4-1112513	2446295-4-4734178	7203582-8854118-9969208	3-7517096-2	3-5281817-2159482	8762392-4-8519781	3-6094099-1112513	2-8305502-2	4104701-6444527-4054085	3-4-4419550	456989-4581286-2488281	3-4-3905175	3-4-8669379	1072628-6444527-5837390	3682842-4-2159482	3-2158691-2159482	3-9083168-2159482	3-4-583709	5668662-6444527-5837390	3-4-3370179	2-6444527-246273	3-4-571953	3-4881561-2159482	2758180-4-7619450	2-1-4	5565634-4-2159482	0-0-2488281	6906950-1091903-2935186	834781-4-7619450	3514800-4-3377300	3-7453171-3377300	1157278-1736373-3377300	3-7517096-7521676	1157278-4-3377300	3-7517096-2873775	3109476-4-1236880	7845946-6444527-6282481	2-6745650-4	452278-7517096-2338910	1880525-4-7894963	1698972-9769802-6282481	2446295-4917246-7619450	543023-0-2488281	3-4-8283995	5499308-1036398-4817834	2446295-4-7619450	2446295-3332675-7619450	2974684-5706827-1	1157278-6393359-4952053	3308024-4-2	3-8014335-4817834	3-2424847-2338910	5325662-7517096-2338910	2-4-6644139	4461727-4-1249856	456989-0-2488281	3-2355899-8519781	2446295-3609708-7619450	3-5842600-1236880	0-0-1	3-4-1236880	3-4-7576426	3276289-4-1112513	3121501-6444527-2950773	7696914-8710287-2169211	5216492-0-1	2-4-8860222	5325662-8205155-6714738	2408307-2355899-8519781	9270878-8651164-2159482	2446295-9614579-7619450	3-4-7946511	1157278-4-7602679	1157278-2448011-3377300	3-1036398-2272096	3-4-258986	3-4-4817834	7590512-4-2159482	0-0-8717388	9974636-4-1236880	0-0-5685870	3-1297601-881301	2-9158652-5837390	5380357-4-3377300	3-4-645875	3-5771341-2159482	3-5007152-3377300	3081321-4-7619450	2-3-4	9612344-0-1	3-4338945-2159482	2-280556-4	3-4-7619450	1157278-4-3187541	3005727-1036398-4817834	3-4-7130538	2-4-4917321	3-4-5800871	1157278-6630742-3377300	3-7926533-2159482	3-4042482-2159482	718968-4-3187541	2-2-4	3-4-9329684	3-4-8228774	3333495-6444527-2950773	3-9486681-881301	4984799-4-881301	0-1953002-1	3-4-2517656	7708815-4-1112513	2-280556-4054085	7696914-8710287-4	8417529-8890239-5837390	3-3422183-3377300	1461598-2528451-1	0-0-2736189	0-2-1	5325662-7517096-6714738	8294068-4-7619450	1157278-8099154-4952053	0-0-1918605	9270878-4-2159482	3417056-4-7619450	2729346-8099154-4952053	8801215-4-2	6906950-4-2935186	3-4024622-7619450	3-3940956-2159482	9132003-4-1112513	5325662-7517096-9195249	0-0-533423	3-7010785-1112513	2446295-4-2819853	3-7926533-73574	3-4-2	6192340-4-7619450	2-6444527-4969049	3-7517096-2338910	1461598-0-3257619	3-4207624-3377300	3-4355715-45997	3-4-6055585	2-8710287-4	3-4-881301	4847332-4-3377300	3-7927629-2338910	3-4-8519781	1698972-6444527-6282481	4048945-9813959-881301	1157278-8163458-3187541	7203582-8854118-2517656	2-6924472-4	3-6969909-2	7539168-4-3377300	3-4-2068039	5325662-7517096-7524896	2-4-7894963	2-6037568-5837390	3-1126721-4419550	3-9124141-3377300	3-5794238-2159482	643648-4-7619450	3-4-3377300	5482991-4-2159482	7203582-354159-2517656	3-1036398-4817834	2-4-2	2-4-1	3-4-7238378	3784024-354159-2517656	3-7648713-2159482	0-5706827-1	3-4-1112513	1461598-0-1	2-6444527-6282481	3-4355715-5758834	2556033-4-5989548	1941340-7517096-2338910	3-4-2935186	3-7517096-5694945	3047072-1-2	7203582-4-2517656	3-4-2159482	3-4-5758834	4500519-3332675-7619450	1157278-4-3729429	3-2377257-2338910	3-4-2117630	9470489-4-7238378	7203582-4660383-2517656	5482991-4-6790233
3	assemblage-482-982	0	0	0	0	0	94	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	51	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	35

4	assemblage-358-380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40
4	assemblage-968-779	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	28	0	0	0	0	0	0	0	49
4	assemblage-482-982	0	0	0	0	0	94	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	51	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	35

5	assemblage-358-380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40
5	assemblage-658-712	0	0	0	82	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	5	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	17	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45
5	assemblage-482-982	0	0	0	0	0	94	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	51	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	35

6	assemblage-358-380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40
6	assemblage-386-603	0	0	0	25	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	52
6	assemblage-482-982	0	0	0	0	0	94	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	51	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	35

7	assemblage-358-380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40
7	assemblage-386-603	0	0	0	25	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	52
7	assemblage-968-779	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	28	0	0	0	0	0	0	0	49

8	assemblage-794-484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	236	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40
8	assemblage-968-779	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	28	0	0	0	0	0	0	0	49
